,Business Id,Account name,Account Full Name,Account type
2195,26,Truck,Truck,Fixed Assets
2196,26,Original Cost,Original Cost,Fixed Assets
2197,26,Depreciation,Depreciation,Fixed Assets
2198,26,Depreciation,Depreciation,Other Expense
2199,26,Mastercard,Mastercard,Credit Card
2200,26,Visa,Visa,Credit Card
2201,26,Loan Payable,Loan Payable,Other Current Liabilities
2202,26,Notes Payable,Notes Payable,Long Term Liabilities
2203,26,Retailing entertainment furniture,Retailing entertainment furniture,Income
2204,26,Job Materials,Job Materials,Income
2205,26,Decks and Patios,Decks and Patios,Income
2206,26,Retailing bedding,Retailing bedding,Income
2207,26,Retailing Chairs,Retailing Chairs,Income
2208,26,Retailing Wardrobe,Retailing Wardrobe,Income
2209,26,Labor,Labor,Income
2210,26,Installation,Installation,Income
2211,26,Maintenance and Repair,Maintenance and Repair,Income
2212,26,Retailing youth furniture,Retailing youth furniture,Income
2213,26,Automobile,Automobile,Expenses
2214,26,Fuel,Fuel,Expenses
2215,26,Workers Compensation,Workers Compensation,Expenses
2216,26,Job Expenses,Job Expenses,Expenses
2217,26,Cost of Labor,Cost of Labor,Expenses
2218,26,Installation,Installation,Expenses
2219,26,Maintenance and Repairs,Maintenance and Repairs,Expenses
2220,26,Equipment Repairs,Equipment Repairs,Expenses
2221,26,Gas and Electric,Gas and Electric,Expenses
2222,26,Telephone,Telephone,Expenses
2223,26,Purchases,Purchases,Expenses
2224,26,Retailing Sleepers,Retailing Sleepers,Income
2225,26,Retailing stationary sofas/sofa-sleepers,Retailing stationary sofas/sofa-sleepers,Income
2226,26,Retailing formal dining furniture,Retailing formal dining furniture,Income
2227,26,Design income,Design income,Income
2228,26,Other Income,Other Income,Income
2229,26,Accounts Receivable (A/R),Accounts Receivable (A/R),Accounts receivable (A/R)
2230,26,Billable Expense Income,Billable Expense Income,Income
2231,26,Discounts given,Discounts given,Income
2232,26,Unapplied Cash Payment Income,Unapplied Cash Payment Income,Income
2233,26,Unapplied Cash Bill Payment Expense,Unapplied Cash Bill Payment Expense,Expenses
2234,26,Arizona Dept. of Revenue Payable,Arizona Dept. of Revenue Payable,Other Current Liabilities
2235,26,Board of Equalization Payable,Board of Equalization Payable,Other Current Liabilities
2236,26,Services,Services,Income
2237,26,Retained Earnings,Retained Earnings,Equity
2238,26,Prepaid Expenses,Prepaid Expenses,Other Current Assets
2239,26,Undeposited Funds,Undeposited Funds,Other Current Assets
2240,26,Equipment Rental,Equipment Rental,Expenses
2241,26,Fees Billed,Fees Billed,Income
2242,26,Refunds-Allowances,Refunds-Allowances,Income
2243,26,Job Materials,Job Materials,Expenses
2244,26,Decks and Patios,Decks and Patios,Expenses
2245,26,Retailing master bedroom furniture,Retailing master bedroom furniture,Income
2246,26,Retailing Chairs,Retailing Chairs,Income
2247,26,Retailing Wardrobe,Retailing Wardrobe,Income
2248,26,Permits,Permits,Expenses
2249,26,Accounting,Accounting,Expenses
2250,27,Bookkeeper,Bookkeeper,Expenses
2251,27,Lawyer,Lawyer,Expenses
2252,27,Maintenance and Repair,Maintenance and Repair,Expenses
2253,27,Building Repairs,Building Repairs,Expenses
2254,27,Computer Repairs,Computer Repairs,Expenses
2255,27,Advertising,Advertising,Expenses
2256,27,Bank Charges,Bank Charges,Expenses
2257,27,Commissions & fees,Commissions & fees,Expenses
2258,27,Dues & Subscriptions,Dues & Subscriptions,Expenses
2259,27,Insurance,Insurance,Expenses
2260,27,Legal & Professional Fees,Legal & Professional Fees,Expenses
2261,27,Meals and Entertainment,Meals and Entertainment,Expenses
2262,27,Miscellaneous,Miscellaneous,Other Expense
2263,27,Office Expenses,Office Expenses,Expenses
2264,27,Promotional,Promotional,Expenses
2265,27,Rent or Lease,Rent or Lease,Expenses
2266,27,Repair & Maintenance (deleted),Repair & Maintenance (deleted),Expenses
2267,27,Stationery & Printing,Stationery & Printing,Expenses
2268,27,Supplies,Supplies,Expenses
2269,27,Taxes & Licenses,Taxes & Licenses,Expenses
2270,27,Travel,Travel,Expenses
2271,27,Travel Meals,Travel Meals,Expenses
2272,27,Utilities,Utilities,Expenses
2273,27,Interest Earned,Interest Earned,Other Income
2274,27,Other Portfolio Income,Other Portfolio Income,Other Income
2275,27,Penalties & Settlements,Penalties & Settlements,Other Expense
2276,27,Disposal Fees,Disposal Fees,Expenses
2277,27,Equipment Rental,Equipment Rental,Expenses
2278,27,Uncategorized Income,Uncategorized Income,Income
2279,27,Uncategorized Expense,Uncategorized Expense,Expenses
2280,27,Uncategorized Asset,Uncategorized Asset,Other Current Assets
2281,27,Accounts Payable (A/P),Accounts Payable (A/P),Accounts payable (A/P)
2282,27,Providing other outdoor maintenance services,Providing other outdoor maintenance services,Income
2283,27,Checking,Checking,Bank
2284,27,Savings,Savings,Bank
2285,27,Truck,Truck,Fixed Assets
2286,27,Original Cost,Original Cost,Fixed Assets
2287,27,Depreciation,Depreciation,Fixed Assets
2288,27,Depreciation,Depreciation,Other Expense
2289,27,Mastercard,Mastercard,Credit Card
2290,27,Visa,Visa,Credit Card
2291,27,Loan Payable,Loan Payable,Other Current Liabilities
2292,27,Notes Payable,Notes Payable,Long Term Liabilities
2293,27,Chimney sweep services,Chimney sweep services,Income
2294,27,Job Materials,Job Materials,Income
2295,27,Decks and Patios,Decks and Patios,Income
2296,27,Drain cleaning,Drain cleaning,Income
2297,27,Ventilation cleaning,Ventilation cleaning,Income
2298,27,Swimming pool Cleaning,Swimming pool Cleaning,Income
2299,27,Labor,Labor,Income
2300,27,Installation,Installation,Income
2301,27,Maintenance and Repair,Maintenance and Repair,Income
2302,27,Duct and gutter cleaning,Duct and gutter cleaning,Income
2303,27,Automobile,Automobile,Expenses
2304,27,Fuel,Fuel,Expenses
2305,27,Workers Compensation,Workers Compensation,Expenses
2306,27,Job Expenses,Job Expenses,Expenses
2307,27,Cost of Labor,Cost of Labor,Expenses
2308,27,Installation,Installation,Expenses
2309,27,Maintenance and Repairs,Maintenance and Repairs,Expenses
2310,27,Equipment Repairs,Equipment Repairs,Expenses
2311,27,Gas and Electric,Gas and Electric,Expenses
2312,27,Telephone,Telephone,Expenses
2313,27,Purchases,Purchases,Expenses
2314,27,Snow removal services,Snow removal services,Income
2315,27,Window washing,Window washing,Income
2316,27,Parking lot and driveway washing,Parking lot and driveway washing,Income
2317,27,Design income,Design income,Income
2318,27,Other Income,Other Income,Income
2319,27,Accounts Receivable (A/R),Accounts Receivable (A/R),Accounts receivable (A/R)
2320,27,Billable Expense Income,Billable Expense Income,Income
2321,27,Discounts given,Discounts given,Income
2322,27,Unapplied Cash Payment Income,Unapplied Cash Payment Income,Income
2323,27,Unapplied Cash Bill Payment Expense,Unapplied Cash Bill Payment Expense,Expenses
2324,27,Arizona Dept. of Revenue Payable,Arizona Dept. of Revenue Payable,Other Current Liabilities
2325,27,Board of Equalization Payable,Board of Equalization Payable,Other Current Liabilities
2326,27,Services,Services,Income
2327,27,Retained Earnings,Retained Earnings,Equity
2328,27,Prepaid Expenses,Prepaid Expenses,Other Current Assets
2329,27,Undeposited Funds,Undeposited Funds,Other Current Assets
2330,27,Equipment Rental,Equipment Rental,Expenses
2331,27,Fees Billed,Fees Billed,Income
2332,27,Refunds-Allowances,Refunds-Allowances,Income
2333,27,Job Materials,Job Materials,Expenses
2334,27,Decks and Patios,Decks and Patios,Expenses
2335,27,Pool maintenance,Pool maintenance,Income
2336,27,Ventilation cleaning,Ventilation cleaning,Income
2337,27,Swimming pool Cleaning,Swimming pool Cleaning,Income
2338,27,Permits,Permits,Expenses
2339,27,Accounting,Accounting,Expenses
2340,28,Bookkeeper,Bookkeeper,Expenses
2341,28,Lawyer,Lawyer,Expenses
2342,28,Maintenance and Repair,Maintenance and Repair,Expenses
2343,28,Building Repairs,Building Repairs,Expenses
2344,28,Computer Repairs,Computer Repairs,Expenses
2345,28,Advertising,Advertising,Expenses
2346,28,Bank Charges,Bank Charges,Expenses
2347,28,Commissions & fees,Commissions & fees,Expenses
2348,28,Dues & Subscriptions,Dues & Subscriptions,Expenses
2349,28,Insurance,Insurance,Expenses
2350,28,Legal & Professional Fees,Legal & Professional Fees,Expenses
2351,28,Meals and Entertainment,Meals and Entertainment,Expenses
2352,28,Miscellaneous,Miscellaneous,Other Expense
2353,28,Office Expenses,Office Expenses,Expenses
2354,28,Promotional,Promotional,Expenses
2355,28,Rent or Lease,Rent or Lease,Expenses
2356,28,Repair & Maintenance (deleted),Repair & Maintenance (deleted),Expenses
2357,28,Stationery & Printing,Stationery & Printing,Expenses
2358,28,Supplies,Supplies,Expenses
2359,28,Taxes & Licenses,Taxes & Licenses,Expenses
2360,28,Travel,Travel,Expenses
2361,28,Travel Meals,Travel Meals,Expenses
2362,28,Utilities,Utilities,Expenses
2363,28,Interest Earned,Interest Earned,Other Income
2364,28,Other Portfolio Income,Other Portfolio Income,Other Income
2365,28,Penalties & Settlements,Penalties & Settlements,Other Expense
2366,28,Disposal Fees,Disposal Fees,Expenses
2367,28,Equipment Rental,Equipment Rental,Expenses
2368,28,Uncategorized Income,Uncategorized Income,Income
2369,28,Uncategorized Expense,Uncategorized Expense,Expenses
2370,28,Uncategorized Asset,Uncategorized Asset,Other Current Assets
2371,28,Accounts Payable (A/P),Accounts Payable (A/P),Accounts payable (A/P)
2372,28,Development of other voice and speech recognition products,Development of other voice and speech recognition products,Income
2373,28,Checking,Checking,Bank
2374,28,Savings,Savings,Bank
2375,28,Truck,Truck,Fixed Assets
2376,28,Original Cost,Original Cost,Fixed Assets
2377,28,Depreciation,Depreciation,Fixed Assets
2378,28,Depreciation,Depreciation,Other Expense
2379,28,Mastercard,Mastercard,Credit Card
2380,28,Visa,Visa,Credit Card
2381,28,Loan Payable,Loan Payable,Other Current Liabilities
2382,28,Notes Payable,Notes Payable,Long Term Liabilities
2383,28,Development of software products for automobiles,Development of software products for automobiles,Income
2384,28,Job Materials,Job Materials,Income
2385,28,Decks and Patios,Decks and Patios,Income
2386,28,Development of software products for Tablets,Development of software products for Tablets,Income
2387,28,Recognition software for IT and telecommunications,Recognition software for IT and telecommunications,Income
2388,28,Recognition software for the auto sector,Recognition software for the auto sector,Income
2389,28,Labor,Labor,Income
2390,28,Installation,Installation,Income
2391,28,Maintenance and Repair,Maintenance and Repair,Income
2392,28,Recognition software for government and legal purposes,Recognition software for government and legal purposes,Income
2393,28,Automobile,Automobile,Expenses
2394,28,Fuel,Fuel,Expenses
2395,28,Workers Compensation,Workers Compensation,Expenses
2396,28,Job Expenses,Job Expenses,Expenses
2397,28,Cost of Labor,Cost of Labor,Expenses
2398,28,Installation,Installation,Expenses
2399,28,Maintenance and Repairs,Maintenance and Repairs,Expenses
2400,28,Equipment Repairs,Equipment Repairs,Expenses
2401,28,Gas and Electric,Gas and Electric,Expenses
2402,28,Telephone,Telephone,Expenses
2403,28,Purchases,Purchases,Expenses
2404,28,Recognition software for healthcare,Recognition software for healthcare,Income
2405,28,Development of software products for PCs,Development of software products for PCs,Income
2406,28,Development of software products for mobile devices,Development of software products for mobile devices,Income
2407,28,Design income,Design income,Income
2408,28,Other Income,Other Income,Income
2409,28,Accounts Receivable (A/R),Accounts Receivable (A/R),Accounts receivable (A/R)
2410,28,Billable Expense Income,Billable Expense Income,Income
2411,28,Discounts given,Discounts given,Income
2412,28,Unapplied Cash Payment Income,Unapplied Cash Payment Income,Income
2413,28,Unapplied Cash Bill Payment Expense,Unapplied Cash Bill Payment Expense,Expenses
2414,28,Arizona Dept. of Revenue Payable,Arizona Dept. of Revenue Payable,Other Current Liabilities
2415,28,Board of Equalization Payable,Board of Equalization Payable,Other Current Liabilities
2416,28,Services,Services,Income
2417,28,Retained Earnings,Retained Earnings,Equity
2418,28,Prepaid Expenses,Prepaid Expenses,Other Current Assets
2419,28,Undeposited Funds,Undeposited Funds,Other Current Assets
2420,28,Equipment Rental,Equipment Rental,Expenses
2421,28,Fees Billed,Fees Billed,Income
2422,28,Refunds-Allowances,Refunds-Allowances,Income
2423,28,Job Materials,Job Materials,Expenses
2424,28,Decks and Patios,Decks and Patios,Expenses
2425,28,Development of software products for Macs,Development of software products for Macs,Income
2426,28,Recognition software for IT and telecommunications,Recognition software for IT and telecommunications,Income
2427,28,Recognition software for the auto sector,Recognition software for the auto sector,Income
2428,28,Permits,Permits,Expenses
2429,28,Accounting,Accounting,Expenses
