transaction_id,date,region,product,channel,transaction_type,amount,cost,margin,customer_id,vendor_id,description
463fd7ce,2023-01-02,Highlands,Training,Agency,Invoice,30031.72,20515.95,9515.77,CUST-8043,VEND-2816,Invoice - Training - Highlands
02c090cd,2023-01-02,South,Security,Contract,Invoice,74884.09,48936.86,25947.23,CUST-4612,VEND-7475,Invoice - Security - South
5b6db4bb,2023-01-02,Mekong,Software Dev,Online,Sales Receipt,65329.98,39954.18,25375.8,CUST-3248,VEND-5186,Sales Receipt - Software Dev - Mekong
0362bd23,2023-01-02,South,Hardware,Online,Credit Memo,84915.23,49760.74,35154.49,CUST-3878,VEND-3116,Credit Memo - Hardware - South
be739f6f,2023-01-02,Highlands,Analytics,Agency,Estimate,51971.79,33783.44,18188.35,CUST-6802,VEND-2180,Estimate - Analytics - Highlands
d01d797e,2023-01-02,Highlands,Software Dev,Contract,Sales Receipt,55044.66,32335.24,22709.42,CUST-6129,VEND-8033,Sales Receipt - Software Dev - Highlands
1c3ed071,2023-01-02,Mekong,Support,Contract,Payment,40379.67,25141.88,15237.79,CUST-6321,VEND-3815,Payment - Support - Mekong
70812c98,2023-01-02,Mekong,Integration,Direct,Estimate,46968.42,28014.64,18953.78,CUST-4986,VEND-8138,Estimate - Integration - Mekong
dbe840fb,2023-01-02,Mekong,Support,Partner,Estimate,29557.19,17593.15,11964.04,CUST-6562,VEND-4630,Estimate - Support - Mekong
2c93ec5a,2023-01-02,South,Consulting,Online,Invoice,88557.99,57683.38,30874.61,CUST-9355,VEND-4176,Invoice - Consulting - South
07075415,2023-01-02,South,Hardware,Agency,Invoice,70669.0,43511.96,27157.04,CUST-4232,VEND-3842,Invoice - Hardware - South
0e7f895e,2023-01-02,Mekong,Consulting,Online,Estimate,54788.45,33312.97,21475.48,CUST-9095,VEND-8601,Estimate - Consulting - Mekong
adab46db,2023-01-02,Mekong,Security,Contract,Estimate,58810.04,39611.35,19198.69,CUST-6295,VEND-6179,Estimate - Security - Mekong
f4a0b41c,2023-01-02,Central,Integration,Online,Payment,67358.9,43511.14,23847.76,CUST-5500,VEND-1920,Payment - Integration - Central
5d2185e4,2023-01-02,South,Analytics,Online,Payment,98541.89,61623.47,36918.42,CUST-1932,VEND-7041,Payment - Analytics - South
4b159dfb,2023-01-02,South,Cloud Services,Online,Payment,102446.71,68122.05,34324.66,CUST-8581,VEND-1672,Payment - Cloud Services - South
c880bb23,2023-01-02,Highlands,Security,Agency,Payment,44168.27,27684.6,16483.67,CUST-3471,VEND-2013,Payment - Security - Highlands
74c8fd94,2023-01-02,Highlands,Cloud Services,Direct,Invoice,45183.99,32203.09,12980.9,CUST-3827,VEND-1641,Invoice - Cloud Services - Highlands
29dafbd3,2023-01-02,Central,Integration,Contract,Payment,64459.23,42100.19,22359.04,CUST-6962,VEND-7108,Payment - Integration - Central
a4e032a5,2023-01-02,South,Support,Contract,Credit Memo,60662.23,41594.9,19067.33,CUST-1857,VEND-6482,Credit Memo - Support - South
6957f2ae,2023-01-02,North,Hardware,Online,Payment,90484.29,59496.61,30987.68,CUST-5128,VEND-3463,Payment - Hardware - North
d87a238c,2023-01-02,South,Cloud Services,Partner,Sales Receipt,92483.9,62081.63,30402.27,CUST-6082,VEND-7421,Sales Receipt - Cloud Services - South
009d250d,2023-01-02,Central,Security,Online,Payment,70470.07,44061.1,26408.97,CUST-6381,VEND-3093,Payment - Security - Central
84dbf9a5,2023-01-02,Urban,Analytics,Online,Payment,121363.13,81189.9,40173.23,CUST-6928,VEND-1298,Payment - Analytics - Urban
0866d4ea,2023-01-02,South,Training,Agency,Invoice,53729.59,38075.58,15654.01,CUST-8967,VEND-4145,Invoice - Training - South
e81a78f7,2023-01-02,Central,Consulting,Agency,Estimate,62359.89,37106.1,25253.79,CUST-2657,VEND-9317,Estimate - Consulting - Central
fc486092,2023-01-02,Mekong,Analytics,Online,Estimate,60895.21,40863.78,20031.43,CUST-3147,VEND-7172,Estimate - Analytics - Mekong
e9b88b2c,2023-01-02,Central,Consulting,Agency,Estimate,62822.58,43540.75,19281.83,CUST-3712,VEND-8170,Estimate - Consulting - Central
0b8e426a,2023-01-02,North,Support,Direct,Invoice,50206.89,33785.58,16421.31,CUST-8277,VEND-5668,Invoice - Support - North
cda2bda7,2023-01-02,Urban,Integration,Agency,Invoice,88932.44,58199.3,30733.14,CUST-8684,VEND-4178,Invoice - Integration - Urban
8be0cb53,2023-01-02,South,Security,Contract,Invoice,81135.12,52333.65,28801.47,CUST-7256,VEND-9239,Invoice - Security - South
7af1eb05,2023-01-02,Mekong,Support,Agency,Estimate,36773.65,25417.79,11355.86,CUST-3267,VEND-5096,Estimate - Support - Mekong
10e9f7ba,2023-01-02,North,Integration,Direct,Invoice,85336.39,56073.71,29262.68,CUST-9452,VEND-3042,Invoice - Integration - North
4f23c818,2023-01-02,South,Cloud Services,Agency,Sales Receipt,72480.65,44971.55,27509.1,CUST-3414,VEND-8167,Sales Receipt - Cloud Services - South
96989097,2023-01-02,North,Maintenance,Contract,Sales Receipt,75343.21,52740.39,22602.82,CUST-7797,VEND-1872,Sales Receipt - Maintenance - North
e0070594,2023-01-02,Highlands,Analytics,Direct,Sales Receipt,41109.0,25308.8,15800.2,CUST-7142,VEND-4678,Sales Receipt - Analytics - Highlands
acb867ca,2023-01-02,North,Hardware,Online,Payment,84266.31,58488.65,25777.66,CUST-3392,VEND-3254,Payment - Hardware - North
31a0fc8e,2023-01-02,North,Training,Contract,Invoice,64525.63,43586.38,20939.25,CUST-8685,VEND-8349,Invoice - Training - North
78b5dbca,2023-01-02,Mekong,Software Dev,Online,Invoice,67820.11,39842.31,27977.8,CUST-3449,VEND-9991,Invoice - Software Dev - Mekong
bf7394a5,2023-01-02,Urban,Security,Partner,Estimate,75335.39,48216.39,27119.0,CUST-4893,VEND-5934,Estimate - Security - Urban
af335407,2023-01-02,North,Software Dev,Agency,Estimate,90139.65,57651.28,32488.37,CUST-8489,VEND-2029,Estimate - Software Dev - North
8f5f1716,2023-01-02,North,Integration,Partner,Payment,72868.11,47705.8,25162.31,CUST-4963,VEND-3352,Payment - Integration - North
885ee35a,2023-01-02,South,Support,Online,Invoice,57715.55,38376.53,19339.02,CUST-7825,VEND-4068,Invoice - Support - South
11fd7967,2023-01-02,Urban,Cloud Services,Partner,Invoice,90185.37,64185.39,25999.98,CUST-9618,VEND-9914,Invoice - Cloud Services - Urban
281e9df3,2023-01-02,Mekong,Analytics,Partner,Estimate,47514.43,27921.54,19592.89,CUST-1713,VEND-7338,Estimate - Analytics - Mekong
71338408,2023-01-02,South,Training,Online,Invoice,54433.24,34370.36,20062.88,CUST-4950,VEND-2698,Invoice - Training - South
5cfa677c,2023-01-02,Mekong,Hardware,Agency,Payment,55410.48,32734.5,22675.98,CUST-3868,VEND-8612,Payment - Hardware - Mekong
81dfeb57,2023-01-02,Urban,Integration,Agency,Invoice,94621.84,65335.88,29285.96,CUST-8498,VEND-1605,Invoice - Integration - Urban
6e9f031f,2023-01-02,South,Maintenance,Online,Estimate,58520.85,40253.23,18267.62,CUST-6170,VEND-6080,Estimate - Maintenance - South
a5e6aeef,2023-01-02,Mekong,Support,Partner,Invoice,31997.5,20687.73,11309.77,CUST-4131,VEND-5687,Invoice - Support - Mekong
930d76ed,2023-01-02,South,Software Dev,Direct,Estimate,75422.5,46801.03,28621.47,CUST-8159,VEND-7553,Estimate - Software Dev - South
8d9380af,2023-01-02,Urban,Integration,Contract,Invoice,104781.39,65915.33,38866.06,CUST-9151,VEND-7018,Invoice - Integration - Urban
e3bb52f4,2023-01-02,Mekong,Training,Online,Invoice,36717.23,24950.11,11767.12,CUST-3956,VEND-9937,Invoice - Training - Mekong
8488f636,2023-01-02,South,Hardware,Online,Credit Memo,79306.93,47220.06,32086.87,CUST-6021,VEND-8305,Credit Memo - Hardware - South
61da45cf,2023-01-02,Mekong,Support,Agency,Payment,37890.67,25563.68,12326.99,CUST-1693,VEND-6776,Payment - Support - Mekong
b50bdcf2,2023-01-02,Mekong,Support,Direct,Estimate,35311.9,23592.98,11718.92,CUST-1939,VEND-2229,Estimate - Support - Mekong
46355e40,2023-01-02,Urban,Support,Direct,Credit Memo,54636.08,35606.4,19029.68,CUST-3621,VEND-1510,Credit Memo - Support - Urban
4136f726,2023-01-03,Mekong,Integration,Online,Invoice,58002.05,34883.01,23119.04,CUST-7001,VEND-6933,Invoice - Integration - Mekong
cdb7fa4c,2023-01-03,Highlands,Security,Online,Credit Memo,56030.65,37185.43,18845.22,CUST-7077,VEND-7095,Credit Memo - Security - Highlands
7b203d5c,2023-01-03,Highlands,Cloud Services,Partner,Payment,45693.06,27548.36,18144.7,CUST-6150,VEND-5566,Payment - Cloud Services - Highlands
8b831a92,2023-01-03,Central,Cloud Services,Online,Payment,85855.62,58436.57,27419.05,CUST-7340,VEND-2929,Payment - Cloud Services - Central
ef179ae8,2023-01-03,South,Training,Contract,Payment,58610.32,35921.92,22688.4,CUST-9047,VEND-4279,Payment - Training - South
7220fb1f,2023-01-03,North,Consulting,Online,Estimate,90629.56,58344.19,32285.37,CUST-8292,VEND-2438,Estimate - Consulting - North
0805d83f,2023-01-03,Urban,Hardware,Direct,Payment,86827.35,58802.98,28024.37,CUST-5757,VEND-5914,Payment - Hardware - Urban
98cbe804,2023-01-03,Central,Consulting,Direct,Invoice,64584.44,42053.4,22531.04,CUST-4292,VEND-3275,Invoice - Consulting - Central
561b0cf8,2023-01-03,Central,Integration,Online,Payment,72126.22,45577.75,26548.47,CUST-8657,VEND-3126,Payment - Integration - Central
8626cb22,2023-01-03,Mekong,Cloud Services,Online,Sales Receipt,60357.34,37735.88,22621.46,CUST-8842,VEND-9612,Sales Receipt - Cloud Services - Mekong
227c3971,2023-01-03,Highlands,Support,Partner,Sales Receipt,29603.39,17601.81,12001.58,CUST-2215,VEND-8372,Sales Receipt - Support - Highlands
d1506958,2023-01-03,Highlands,Analytics,Direct,Estimate,52626.05,31664.23,20961.82,CUST-3981,VEND-3114,Estimate - Analytics - Highlands
0b9b8cc7,2023-01-03,Highlands,Analytics,Online,Payment,57489.32,39844.74,17644.58,CUST-5982,VEND-3697,Payment - Analytics - Highlands
1e932945,2023-01-03,Central,Hardware,Agency,Sales Receipt,58274.41,36711.89,21562.52,CUST-5653,VEND-2292,Sales Receipt - Hardware - Central
359487d9,2023-01-03,South,Maintenance,Partner,Payment,57070.43,35422.4,21648.03,CUST-9740,VEND-2530,Payment - Maintenance - South
85b5761c,2023-01-03,Mekong,Consulting,Partner,Invoice,44143.57,31227.55,12916.02,CUST-6531,VEND-1674,Invoice - Consulting - Mekong
d13ab1b2,2023-01-03,North,Cloud Services,Online,Estimate,107520.58,76158.02,31362.56,CUST-5336,VEND-4453,Estimate - Cloud Services - North
472b0d59,2023-01-03,Mekong,Support,Partner,Payment,25431.89,16990.25,8441.64,CUST-9938,VEND-5745,Payment - Support - Mekong
15e8f54f,2023-01-03,Urban,Training,Contract,Estimate,64984.11,40084.42,24899.69,CUST-7653,VEND-5873,Estimate - Training - Urban
b0301241,2023-01-03,Highlands,Cloud Services,Online,Payment,61875.78,37468.91,24406.87,CUST-8609,VEND-4342,Payment - Cloud Services - Highlands
e6d48641,2023-01-03,South,Security,Agency,Credit Memo,73180.77,45784.5,27396.27,CUST-6658,VEND-7532,Credit Memo - Security - South
5fed2111,2023-01-03,Central,Hardware,Partner,Invoice,54359.01,35769.03,18589.98,CUST-8642,VEND-3007,Invoice - Hardware - Central
d9946c23,2023-01-03,South,Integration,Agency,Invoice,69028.12,41645.64,27382.48,CUST-7293,VEND-7850,Invoice - Integration - South
3e079283,2023-01-03,Central,Consulting,Direct,Credit Memo,54566.23,38544.91,16021.32,CUST-4110,VEND-3610,Credit Memo - Consulting - Central
01256003,2023-01-03,Highlands,Analytics,Contract,Invoice,58570.22,38061.2,20509.02,CUST-1379,VEND-2475,Invoice - Analytics - Highlands
16d975d7,2023-01-03,Highlands,Analytics,Contract,Invoice,63854.29,45379.28,18475.01,CUST-6781,VEND-1797,Invoice - Analytics - Highlands
d4931bef,2023-01-03,North,Training,Contract,Estimate,55986.08,37100.71,18885.37,CUST-8710,VEND-5681,Estimate - Training - North
b5207d4b,2023-01-03,Mekong,Software Dev,Online,Estimate,75848.99,48620.77,27228.22,CUST-6992,VEND-7606,Estimate - Software Dev - Mekong
eaf92e95,2023-01-03,South,Software Dev,Contract,Payment,98881.66,58503.38,40378.28,CUST-6939,VEND-5728,Payment - Software Dev - South
302e70d8,2023-01-03,North,Support,Partner,Payment,48934.62,31491.68,17442.94,CUST-2946,VEND-3108,Payment - Support - North
7ac7607e,2023-01-03,North,Support,Direct,Invoice,57053.59,39272.08,17781.51,CUST-6990,VEND-3363,Invoice - Support - North
116322a7,2023-01-03,Central,Security,Partner,Invoice,54211.88,34542.74,19669.14,CUST-1637,VEND-3245,Invoice - Security - Central
a2144a43,2023-01-03,Urban,Hardware,Contract,Invoice,93863.81,61247.38,32616.43,CUST-9446,VEND-3290,Invoice - Hardware - Urban
61df8865,2023-01-03,South,Security,Direct,Sales Receipt,73194.95,44365.31,28829.64,CUST-5902,VEND-6511,Sales Receipt - Security - South
07830f0c,2023-01-03,Mekong,Analytics,Partner,Payment,47915.19,31081.63,16833.56,CUST-8780,VEND-1272,Payment - Analytics - Mekong
02104251,2023-01-03,South,Hardware,Online,Payment,83790.17,59691.01,24099.16,CUST-1436,VEND-8775,Payment - Hardware - South
87d418a4,2023-01-03,South,Security,Partner,Invoice,72382.53,44484.9,27897.63,CUST-8871,VEND-3793,Invoice - Security - South
580cabbe,2023-01-03,Mekong,Security,Contract,Credit Memo,66163.91,39976.95,26186.96,CUST-1517,VEND-2800,Credit Memo - Security - Mekong
b789ecfa,2023-01-03,Central,Software Dev,Contract,Invoice,69788.91,43672.51,26116.4,CUST-4340,VEND-7723,Invoice - Software Dev - Central
bb818d6e,2023-01-03,Mekong,Security,Contract,Credit Memo,68428.56,47795.04,20633.52,CUST-2020,VEND-3262,Credit Memo - Security - Mekong
7da5a83f,2023-01-03,Mekong,Maintenance,Partner,Credit Memo,31917.62,20020.53,11897.09,CUST-9609,VEND-7173,Credit Memo - Maintenance - Mekong
f6e7c483,2023-01-03,South,Consulting,Contract,Invoice,86488.46,60851.22,25637.24,CUST-6804,VEND-5331,Invoice - Consulting - South
720ab8e1,2023-01-03,Mekong,Integration,Agency,Invoice,54391.63,38588.35,15803.28,CUST-5890,VEND-4684,Invoice - Integration - Mekong
036dbbde,2023-01-03,South,Training,Agency,Payment,53276.04,35947.01,17329.03,CUST-8861,VEND-6714,Payment - Training - South
4f571f5a,2023-01-03,Mekong,Training,Direct,Credit Memo,30989.03,18619.56,12369.47,CUST-7220,VEND-7464,Credit Memo - Training - Mekong
e3869205,2023-01-03,South,Consulting,Direct,Sales Receipt,71788.65,42388.95,29399.7,CUST-2294,VEND-6674,Sales Receipt - Consulting - South
1c46e72e,2023-01-03,Highlands,Training,Contract,Estimate,35034.56,21469.82,13564.74,CUST-5442,VEND-5450,Estimate - Training - Highlands
11b0a040,2023-01-03,Central,Cloud Services,Partner,Invoice,55742.69,37978.38,17764.31,CUST-1831,VEND-9700,Invoice - Cloud Services - Central
e15950e6,2023-01-03,Central,Maintenance,Online,Invoice,58312.91,34872.62,23440.29,CUST-8739,VEND-2647,Invoice - Maintenance - Central
952feb75,2023-01-03,Urban,Consulting,Online,Sales Receipt,114517.2,81351.58,33165.62,CUST-3587,VEND-7666,Sales Receipt - Consulting - Urban
b9a18f46,2023-01-03,Urban,Integration,Contract,Estimate,97672.8,65398.78,32274.02,CUST-5706,VEND-6262,Estimate - Integration - Urban
7e56816e,2023-01-03,South,Software Dev,Online,Invoice,109360.7,73249.67,36111.03,CUST-1611,VEND-3868,Invoice - Software Dev - South
f595937f,2023-01-03,Highlands,Consulting,Online,Payment,59179.18,42291.36,16887.82,CUST-9116,VEND-4052,Payment - Consulting - Highlands
7d57e504,2023-01-03,Urban,Training,Online,Payment,76992.86,45133.58,31859.28,CUST-2758,VEND-6489,Payment - Training - Urban
d92d5aa7,2023-01-03,South,Integration,Partner,Estimate,69086.02,45124.32,23961.7,CUST-3198,VEND-9261,Estimate - Integration - South
538af9e7,2023-01-03,Highlands,Training,Agency,Invoice,31338.86,21628.38,9710.48,CUST-8518,VEND-5215,Invoice - Training - Highlands
ca528b42,2023-01-03,Urban,Consulting,Online,Estimate,107397.46,73111.93,34285.53,CUST-4164,VEND-3875,Estimate - Consulting - Urban
dab719b3,2023-01-03,Mekong,Support,Contract,Invoice,43611.54,28434.13,15177.41,CUST-2562,VEND-4027,Invoice - Support - Mekong
95098c08,2023-01-03,Central,Integration,Direct,Invoice,56122.34,39659.26,16463.08,CUST-7284,VEND-4858,Invoice - Integration - Central
f36e749d,2023-01-03,Highlands,Training,Direct,Credit Memo,30186.87,18844.24,11342.63,CUST-1187,VEND-5285,Credit Memo - Training - Highlands
72f87420,2023-01-03,Urban,Hardware,Agency,Invoice,90517.15,53683.56,36833.59,CUST-6026,VEND-3616,Invoice - Hardware - Urban
177acd27,2023-01-03,Highlands,Analytics,Direct,Payment,52662.18,35533.16,17129.02,CUST-5833,VEND-7021,Payment - Analytics - Highlands
13b5f880,2023-01-03,Mekong,Maintenance,Agency,Payment,40997.97,29086.29,11911.68,CUST-8454,VEND-7121,Payment - Maintenance - Mekong
9929e1dc,2023-01-03,Highlands,Analytics,Contract,Estimate,60248.97,41177.49,19071.48,CUST-4578,VEND-5054,Estimate - Analytics - Highlands
9ee597fd,2023-01-03,Urban,Security,Online,Payment,110176.35,71979.96,38196.39,CUST-6927,VEND-2279,Payment - Security - Urban
a14bdf86,2023-01-03,Mekong,Cloud Services,Online,Sales Receipt,66459.01,46038.86,20420.15,CUST-4312,VEND-9792,Sales Receipt - Cloud Services - Mekong
5dfc75f1,2023-01-03,Central,Consulting,Direct,Payment,60583.03,42170.83,18412.2,CUST-4365,VEND-9008,Payment - Consulting - Central
3fa13e18,2023-01-03,North,Analytics,Contract,Payment,105207.69,72606.98,32600.71,CUST-9409,VEND-7806,Payment - Analytics - North
8680e99f,2023-01-03,Highlands,Security,Online,Credit Memo,61216.68,40258.76,20957.92,CUST-6049,VEND-1356,Credit Memo - Security - Highlands
fa2416fd,2023-01-03,Highlands,Training,Online,Payment,41215.34,28106.99,13108.35,CUST-1742,VEND-7941,Payment - Training - Highlands
3e0777a8,2023-01-03,South,Cloud Services,Partner,Sales Receipt,75326.77,53801.1,21525.67,CUST-2130,VEND-8734,Sales Receipt - Cloud Services - South
326715aa,2023-01-03,North,Training,Contract,Invoice,65135.04,39628.0,25507.04,CUST-7887,VEND-7135,Invoice - Training - North
ed72bfe7,2023-01-03,Highlands,Integration,Contract,Credit Memo,52059.4,32997.01,19062.39,CUST-9835,VEND-3178,Credit Memo - Integration - Highlands
47240597,2023-01-03,Urban,Hardware,Online,Payment,104326.37,63451.46,40874.91,CUST-9664,VEND-3086,Payment - Hardware - Urban
933c9593,2023-01-03,Urban,Maintenance,Online,Sales Receipt,86662.67,59216.89,27445.78,CUST-8585,VEND-9920,Sales Receipt - Maintenance - Urban
6fe0f95d,2023-01-03,Highlands,Analytics,Contract,Invoice,58434.16,40438.59,17995.57,CUST-6671,VEND-3541,Invoice - Analytics - Highlands
146c87db,2023-01-03,South,Maintenance,Online,Credit Memo,74204.26,43720.28,30483.98,CUST-1256,VEND-4943,Credit Memo - Maintenance - South
f354d778,2023-01-03,Central,Cloud Services,Online,Payment,72129.84,47765.3,24364.54,CUST-1797,VEND-5009,Payment - Cloud Services - Central
9236ef04,2023-01-03,Urban,Software Dev,Contract,Payment,138894.83,89179.53,49715.3,CUST-1924,VEND-3295,Payment - Software Dev - Urban
75361583,2023-01-03,Mekong,Training,Agency,Credit Memo,33139.22,22900.93,10238.29,CUST-6224,VEND-6253,Credit Memo - Training - Mekong
ce8ea340,2023-01-03,Central,Training,Agency,Payment,36973.87,26367.56,10606.31,CUST-7775,VEND-5923,Payment - Training - Central
892c7f40,2023-01-03,South,Software Dev,Partner,Estimate,84518.88,59865.37,24653.51,CUST-3869,VEND-7999,Estimate - Software Dev - South
8746ac6e,2023-01-03,Mekong,Integration,Online,Sales Receipt,62647.47,44567.27,18080.2,CUST-7244,VEND-9592,Sales Receipt - Integration - Mekong
335417ad,2023-01-03,South,Support,Contract,Payment,63443.31,38345.03,25098.28,CUST-9813,VEND-8758,Payment - Support - South
a2d3cb59,2023-01-03,Central,Maintenance,Direct,Invoice,45973.28,32019.49,13953.79,CUST-8586,VEND-1944,Invoice - Maintenance - Central
49719290,2023-01-03,Mekong,Support,Contract,Invoice,41424.07,27234.14,14189.93,CUST-4978,VEND-5177,Invoice - Support - Mekong
b72c7a7a,2023-01-03,Central,Hardware,Online,Estimate,60236.38,42459.99,17776.39,CUST-2514,VEND-9775,Estimate - Hardware - Central
d7bd66ed,2023-01-03,Urban,Maintenance,Online,Credit Memo,87913.8,54497.77,33416.03,CUST-1647,VEND-2192,Credit Memo - Maintenance - Urban
198281ab,2023-01-03,Central,Security,Partner,Invoice,50957.15,31247.54,19709.61,CUST-6455,VEND-5967,Invoice - Security - Central
efad7bda,2023-01-03,North,Maintenance,Agency,Invoice,73041.68,51864.71,21176.97,CUST-8846,VEND-4974,Invoice - Maintenance - North
e34c95d7,2023-01-03,Urban,Security,Agency,Invoice,97331.82,61957.75,35374.07,CUST-6269,VEND-5637,Invoice - Security - Urban
6a284142,2023-01-03,Highlands,Integration,Partner,Invoice,39706.13,26576.65,13129.48,CUST-6892,VEND-9401,Invoice - Integration - Highlands
ab4a8f33,2023-01-03,Highlands,Integration,Online,Credit Memo,54185.74,37353.82,16831.92,CUST-6246,VEND-4328,Credit Memo - Integration - Highlands
